CompanyID,CompanyName,Industry,Region,Revenue_WMA,Revenue_std,Revenue_cv,Revenue_slope,ProfitMargin_WMA,ProfitMargin_std,ProfitMargin_cv,ProfitMargin_slope,MarketCap_WMA,MarketCap_std,MarketCap_cv,MarketCap_slope,GrowthRate_WMA,GrowthRate_std,GrowthRate_cv,GrowthRate_slope,ESG_Overall_WMA,ESG_Overall_std,ESG_Overall_cv,ESG_Overall_slope,PriceToSales,NetIncome,PriceToEarnings,Risk-AdjustedGrowth,Earnings-to-Growth,ESG_Signal-to-Noise,TARGET_SCORE
865,Company_865,Consumer Goods,Asia,1800.09,132.56,0.07,66.01,3.5,2.33,0.67,1.23,1330.07,1343.33,1.01,-556.58,2.39,6.04,2.53,-3.11,50.88,2.44,0.05,1.47,0.74,63.0,21.11,0.4,53.35,29.4,36.19
866,Company_866,Utilities,Oceania,1121.99,63.65,0.06,22.7,11.33,1.42,0.13,-0.5,1563.61,362.37,0.23,-92.69,0.27,5.98,21.86,-2.32,61.93,1.53,0.02,0.89,1.39,127.12,12.3,0.05,272.43,44.5,58.79
867,Company_867,Retail,Oceania,444.81,22.37,0.05,-0.28,8.76,1.59,0.18,-0.87,674.37,287.47,0.43,-116.68,2.88,9.27,3.22,0.84,48.53,0.61,0.01,-0.19,1.52,38.97,17.31,0.31,55.71,-19.0,35.88
868,Company_868,Technology,Oceania,40964.13,4595.63,0.11,-2769.62,10.15,1.36,0.13,-0.1,99903.98,30724.77,0.31,-18552.09,-5.66,6.58,-1.16,-3.12,72.62,0.88,0.01,0.39,2.44,4157.86,24.03,-0.86,-27.93,39.0,32.58
869,Company_869,Healthcare,Africa,726.69,57.45,0.08,35.86,29.95,2.96,0.1,0.49,3361.99,1032.93,0.31,80.93,5.79,1.54,0.27,0.28,38.66,1.12,0.03,0.54,4.63,217.64,15.45,3.76,4.11,18.0,55.65
870,Company_870,Finance,Latin America,9372.99,217.33,0.02,-7.61,-0.54,0.84,-1.55,-0.06,10977.65,6807.39,0.62,934.21,0.85,3.67,4.3,1.64,94.95,1.64,0.02,1.0,1.17,-50.61,-216.89,0.23,-936.45,50.0,30.05
871,Company_871,Finance,Latin America,243.68,14.08,0.06,-3.33,16.98,1.35,0.08,0.81,580.01,163.03,0.28,65.03,-2.48,8.46,-3.41,-4.5,66.62,1.0,0.01,0.6,2.38,41.38,14.02,-0.29,-47.82,60.0,50.0
872,Company_872,Consumer Goods,Latin America,1923.63,160.86,0.08,79.58,13.56,1.49,0.11,0.63,5104.27,952.69,0.19,206.26,6.73,6.67,0.99,2.18,46.97,1.14,0.02,0.59,2.65,260.84,19.57,1.01,19.39,29.5,60.07
873,Company_873,Consumer Goods,Africa,1398.66,22.77,0.02,-8.67,-6.94,1.43,-0.21,-0.69,2963.01,2146.39,0.72,-1279.37,-0.37,3.57,-9.73,-1.15,55.4,2.73,0.05,1.71,2.12,-97.07,-30.53,-0.1,294.53,34.2,58.18
874,Company_874,Manufacturing,Europe,1316.76,73.97,0.06,16.8,6.4,1.01,0.16,-0.0,1286.33,185.94,0.14,37.97,4.02,8.44,2.1,2.22,53.29,2.9,0.05,1.7,0.98,84.27,15.26,0.48,32.05,34.0,50.1
875,Company_875,Healthcare,Asia,4995.23,398.19,0.08,201.26,25.35,2.27,0.09,0.1,18533.89,5160.35,0.28,-749.66,6.32,9.17,1.45,0.66,73.16,1.24,0.02,0.78,3.71,1266.29,14.64,0.69,21.24,39.0,73.46
876,Company_876,Healthcare,Oceania,2973.6,237.82,0.08,115.11,17.54,1.47,0.08,-0.72,11036.7,1118.73,0.1,301.71,6.08,7.7,1.27,0.81,58.91,0.36,0.01,-0.07,3.71,521.57,21.16,0.79,26.8,-7.0,58.54
877,Company_877,Retail,North America,1848.15,106.02,0.06,57.05,1.2,2.2,1.83,-0.93,2875.41,3452.28,1.2,565.93,3.05,5.77,1.89,-1.96,45.29,2.73,0.06,1.63,1.56,22.18,129.65,0.53,245.28,27.17,41.12
878,Company_878,Consumer Goods,Asia,1365.71,144.68,0.11,77.5,14.07,1.48,0.11,0.46,3243.57,931.7,0.29,201.29,5.83,11.07,1.9,-6.86,26.15,0.67,0.03,0.17,2.38,192.16,16.88,0.53,32.05,5.67,50.61
879,Company_879,Utilities,Africa,1231.48,68.93,0.06,-37.68,10.2,0.73,0.07,-0.21,1635.83,272.35,0.17,-10.27,-2.79,4.35,-1.56,-2.08,53.76,0.48,0.01,0.09,1.33,125.61,13.02,-0.64,-20.3,9.0,29.74
880,Company_880,Retail,Latin America,6409.09,711.58,0.11,433.54,2.41,1.75,0.73,-0.14,2061.17,1179.29,0.57,-175.72,6.21,6.91,1.11,1.96,50.87,1.65,0.03,1.03,0.32,154.46,13.34,0.9,14.85,34.33,34.6
881,Company_881,Utilities,Middle East,1375.05,63.62,0.05,35.44,8.95,1.12,0.13,-0.4,1259.89,353.6,0.28,-106.24,3.33,4.23,1.27,2.15,59.22,1.29,0.02,0.63,0.92,123.07,10.24,0.79,13.0,31.5,41.79
882,Company_882,Energy,Europe,10350.99,1923.49,0.19,1195.15,-3.57,5.05,-1.42,2.39,40749.43,11700.44,0.29,5936.87,10.93,8.53,0.78,0.8,76.4,0.77,0.01,0.36,3.94,-369.53,-110.27,1.28,-86.06,36.0,36.81
883,Company_883,Technology,Africa,6041.33,1424.47,0.24,845.33,22.03,0.53,0.02,-0.17,31027.37,12907.3,0.42,7590.25,18.17,10.64,0.59,5.24,50.29,0.67,0.01,0.19,5.14,1330.9,23.31,1.71,13.65,19.0,57.52
884,Company_884,Consumer Goods,North America,4197.99,69.73,0.02,-15.52,9.92,0.78,0.08,-0.15,7870.67,2005.06,0.25,68.83,-0.41,2.68,-6.6,-1.6,71.98,1.82,0.03,1.14,1.87,416.44,18.9,-0.15,-123.54,38.0,30.13
885,Company_885,Consumer Goods,Middle East,1935.13,149.41,0.08,93.94,14.97,2.46,0.16,1.49,5857.7,2202.3,0.38,1248.96,5.14,1.3,0.25,0.27,55.07,1.33,0.02,0.7,3.03,289.69,20.22,3.95,5.11,35.0,55.39
886,Company_886,Retail,Oceania,1182.23,48.34,0.04,-29.3,11.06,1.3,0.12,0.78,1943.87,393.93,0.2,-167.89,-2.44,2.3,-0.94,-0.48,61.58,0.47,0.01,-0.0,1.64,130.75,14.87,-1.06,-14.01,-0.0,32.61
887,Company_887,Utilities,Oceania,3664.28,163.48,0.04,54.48,9.73,0.95,0.1,-0.46,4638.43,661.75,0.14,155.66,2.55,7.44,2.91,-2.8,58.98,0.18,0.0,0.03,1.27,356.53,13.01,0.34,37.96,inf,53.82
888,Company_888,Utilities,Oceania,947.54,98.24,0.1,-59.46,4.48,2.92,0.65,-1.8,441.15,374.38,0.85,-218.83,-6.54,4.53,-0.69,1.5,72.78,1.77,0.02,1.08,0.47,42.45,10.39,-1.44,-7.2,54.0,30.05
889,Company_889,Healthcare,Middle East,2914.47,384.49,0.13,194.69,11.84,3.59,0.3,2.07,6573.73,3368.25,0.51,1978.54,10.33,12.76,1.24,5.89,28.49,1.33,0.05,-0.77,2.26,345.07,19.05,0.81,23.53,-15.4,43.26
890,Company_890,Utilities,Middle East,215.1,9.67,0.04,3.9,6.63,1.46,0.22,-0.83,177.64,36.89,0.21,-19.44,1.89,8.52,4.51,4.36,43.08,1.05,0.02,0.6,0.83,14.26,12.46,0.22,56.15,30.0,46.49
891,Company_891,Manufacturing,North America,21745.11,4040.92,0.19,2551.96,7.55,3.5,0.46,2.08,24705.65,14152.02,0.57,8720.89,12.55,5.1,0.41,0.05,62.54,0.74,0.01,0.3,1.14,1641.76,15.05,2.46,6.12,30.0,43.11
892,Company_892,Transportation,Latin America,852.34,50.53,0.06,-27.72,2.23,2.17,0.97,-0.61,726.07,461.79,0.64,182.54,-3.89,5.51,-1.42,-2.36,38.91,1.67,0.04,1.03,0.85,19.01,38.2,-0.71,-54.11,25.75,24.52
893,Company_893,Finance,Oceania,7399.29,733.48,0.1,447.25,11.99,1.44,0.12,0.5,13981.17,6005.89,0.43,3546.01,5.37,4.26,0.79,-1.55,64.1,0.44,0.01,0.24,1.89,887.17,15.76,1.26,12.5,24.0,49.56
894,Company_894,Healthcare,North America,13018.24,684.68,0.05,109.89,17.27,2.26,0.13,-1.39,38815.33,7105.5,0.18,-804.76,2.31,6.36,2.75,3.08,79.57,1.69,0.02,1.03,2.98,2248.25,17.26,0.36,47.53,51.5,77.55
895,Company_895,Finance,Oceania,8644.63,311.19,0.04,29.24,16.77,0.83,0.05,0.43,18986.46,4096.9,0.22,2029.14,1.22,5.59,4.58,-0.75,60.8,0.87,0.01,0.42,2.2,1449.7,13.1,0.22,60.01,42.0,73.4
896,Company_896,Manufacturing,North America,308.85,31.17,0.1,-17.71,-3.48,4.39,-1.26,-2.64,773.03,465.19,0.6,195.35,-3.91,6.37,-1.63,0.04,61.67,3.37,0.05,2.09,2.5,-10.75,-71.92,-0.61,117.17,41.8,68.75
897,Company_897,Utilities,Oceania,720.17,62.84,0.09,33.1,7.8,1.3,0.17,0.69,537.58,152.84,0.28,53.22,3.27,6.88,2.11,-2.42,82.54,2.39,0.03,1.26,0.75,56.17,9.57,0.48,20.14,42.0,49.08
898,Company_898,Utilities,Oceania,883.67,88.43,0.1,52.15,14.75,0.56,0.04,-0.07,1409.44,272.25,0.19,-39.78,6.63,5.53,0.83,2.29,66.35,1.38,0.02,0.31,1.59,130.34,10.81,1.2,9.02,15.5,41.84
899,Company_899,Manufacturing,Asia,2935.73,358.81,0.12,215.18,13.45,1.45,0.11,0.25,4778.69,1167.61,0.24,604.64,8.13,9.24,1.14,1.1,51.29,1.3,0.03,0.74,1.63,394.86,12.1,0.88,13.75,24.67,47.66
900,Company_900,Utilities,Middle East,603.51,62.73,0.1,-35.21,24.57,3.4,0.14,2.05,1654.01,322.11,0.19,3.31,-6.27,7.44,-1.19,0.13,26.27,1.03,0.04,0.58,2.74,148.28,11.15,-0.84,-13.24,14.5,49.18
901,Company_901,Consumer Goods,Europe,761.95,38.81,0.05,11.36,9.51,1.93,0.2,0.13,1129.76,346.85,0.31,-69.24,2.98,6.92,2.32,4.05,65.1,1.97,0.03,1.08,1.48,72.46,15.59,0.43,36.21,36.0,62.32
902,Company_902,Utilities,Africa,679.32,55.73,0.08,33.57,16.07,0.23,0.01,0.05,1247.46,230.39,0.18,97.89,4.79,4.88,1.02,2.3,30.35,1.54,0.05,0.85,1.84,109.17,11.43,0.98,11.64,17.0,48.76
903,Company_903,Manufacturing,Oceania,6277.65,1407.45,0.22,889.33,2.35,2.9,1.23,1.76,10778.35,10087.12,0.94,-943.07,15.31,8.58,0.56,1.94,50.37,0.79,0.02,0.43,1.72,147.52,73.06,1.78,40.94,21.5,40.42
904,Company_904,Utilities,Europe,1677.71,103.88,0.06,45.67,-0.91,1.26,-1.39,-0.55,3569.77,3258.74,0.91,-346.61,4.78,8.08,1.69,1.77,51.05,1.11,0.02,0.58,2.13,-15.27,-233.82,0.59,-395.24,29.0,35.37
905,Company_905,Manufacturing,Europe,522.41,35.88,0.07,20.06,11.24,2.13,0.19,-0.72,877.93,233.96,0.27,92.86,5.19,5.3,1.02,0.1,69.19,1.28,0.02,-0.77,1.68,58.72,14.95,0.98,15.27,-38.5,44.04
906,Company_906,Energy,Asia,7146.05,435.06,0.06,181.43,7.38,1.65,0.22,-0.45,7878.31,1380.26,0.18,286.76,4.23,5.77,1.36,2.24,71.2,1.76,0.02,1.08,1.1,527.38,14.94,0.73,20.38,54.0,41.42
907,Company_907,Transportation,Oceania,798.82,98.38,0.12,60.12,1.76,0.94,0.54,-0.36,206.55,129.15,0.63,-35.78,8.49,6.27,0.74,-0.7,50.73,1.43,0.03,0.86,0.26,14.06,14.69,1.35,10.85,28.67,29.68
908,Company_908,Technology,Africa,7171.36,1015.75,0.14,607.41,8.44,1.63,0.19,0.84,17806.99,7332.36,0.41,4160.29,7.24,8.63,1.19,-1.23,63.21,1.45,0.02,0.88,2.48,605.26,29.42,0.84,35.07,44.0,61.66
909,Company_909,Finance,Latin America,3940.24,394.62,0.1,-211.89,27.78,1.18,0.04,-0.42,16508.27,2840.32,0.17,-234.19,-4.96,7.24,-1.46,2.4,65.76,0.95,0.01,0.48,4.19,1094.6,15.08,-0.69,-22.01,48.0,50.0
910,Company_910,Finance,Oceania,2880.71,346.15,0.12,217.87,17.7,2.83,0.16,-1.38,7310.89,1726.57,0.24,345.01,7.97,2.6,0.33,-1.01,75.54,0.83,0.01,0.45,2.54,509.89,14.34,3.07,4.68,45.0,61.86
911,Company_911,Manufacturing,Europe,412.25,27.81,0.07,-10.25,-1.05,1.37,-1.3,-0.38,658.99,620.09,0.94,33.56,-0.97,6.26,-6.43,3.01,85.17,0.79,0.01,0.28,1.6,-4.33,-152.24,-0.15,982.5,28.0,42.08
912,Company_912,Finance,North America,1398.3,172.22,0.12,101.13,19.3,2.46,0.13,-1.53,3598.01,597.63,0.17,26.35,8.96,5.87,0.66,2.31,77.12,2.28,0.03,1.32,2.57,269.87,13.33,1.53,8.73,44.0,61.74
913,Company_913,Transportation,Oceania,1199.59,47.94,0.04,-3.19,0.58,2.38,4.11,-1.23,3192.51,2667.05,0.84,1320.92,0.19,11.51,61.68,-6.05,62.58,1.84,0.03,1.14,2.66,6.96,458.85,0.02,27796.69,38.0,73.52
914,Company_914,Utilities,Oceania,1837.61,117.04,0.06,63.91,12.62,1.0,0.08,0.51,2266.93,401.54,0.18,54.11,4.79,5.38,1.12,0.44,50.48,1.59,0.03,0.87,1.23,231.91,9.78,0.89,10.98,29.0,45.09
915,Company_915,Manufacturing,Middle East,1334.81,73.79,0.06,10.57,2.6,1.38,0.53,0.87,548.53,319.29,0.58,200.47,-0.23,9.92,-43.78,-5.32,37.07,2.38,0.06,1.48,0.41,34.71,15.81,-0.02,-681.7,24.67,28.39
916,Company_916,Manufacturing,Oceania,1402.6,59.68,0.04,-27.21,12.22,1.43,0.12,-0.24,3149.97,831.14,0.26,333.14,-0.63,7.77,-12.27,-3.71,71.34,0.78,0.01,0.09,2.25,171.4,18.38,-0.08,-226.66,9.0,36.39
917,Company_917,Energy,Middle East,13064.97,1909.74,0.15,1169.11,-16.37,6.1,-0.37,-2.53,42032.77,18617.97,0.44,10498.57,9.59,7.44,0.78,-0.95,28.53,1.15,0.04,0.71,3.22,-2138.74,-19.65,1.29,-15.25,17.75,33.19
918,Company_918,Utilities,Asia,1568.43,202.29,0.13,127.21,7.63,0.27,0.04,0.11,1275.9,203.69,0.16,42.27,8.46,2.77,0.33,-1.23,58.63,1.06,0.02,0.58,0.81,119.67,10.66,3.05,3.49,29.0,34.89
919,Company_919,Consumer Goods,Europe,9609.58,2483.55,0.26,1530.93,0.55,1.47,2.66,-0.79,20743.49,18939.7,0.91,9730.55,19.77,7.65,0.39,2.39,83.51,2.77,0.03,1.7,2.16,52.85,392.48,2.58,151.87,56.67,63.05
920,Company_920,Finance,Africa,1275.97,160.87,0.13,-95.9,21.59,0.97,0.05,0.38,3932.39,492.34,0.13,176.65,-4.31,8.14,-1.89,-1.93,67.87,1.13,0.02,0.56,3.08,275.48,14.27,-0.53,-26.96,28.0,50.0
921,Company_921,Healthcare,Oceania,5144.99,1012.43,0.2,628.15,23.81,2.99,0.13,1.64,18679.86,7158.08,0.38,2279.61,15.15,4.24,0.28,2.15,81.82,0.77,0.01,-0.33,3.63,1225.02,15.25,3.57,4.27,-33.0,50.0
922,Company_922,Healthcare,Oceania,959.68,32.37,0.03,-2.4,14.97,3.55,0.24,-2.12,2822.09,997.14,0.35,-578.33,-0.18,8.21,-45.59,4.14,72.33,1.07,0.01,0.5,2.94,143.66,19.64,-0.02,-895.97,50.0,49.99
923,Company_923,Transportation,Middle East,979.75,160.67,0.16,99.86,1.69,1.96,1.16,0.83,478.43,529.87,1.11,-39.77,10.13,6.2,0.61,-0.13,51.8,0.79,0.02,0.27,0.49,16.56,28.89,1.63,17.68,13.5,30.05
924,Company_924,Retail,Africa,911.7,37.28,0.04,-7.2,0.77,1.48,1.92,0.47,701.97,1828.04,2.6,-395.6,-1.52,5.31,-3.49,-3.06,49.03,1.7,0.03,1.07,0.77,7.02,99.99,-0.29,-349.32,35.67,29.53
925,Company_925,Utilities,Africa,960.77,85.91,0.09,53.9,15.2,1.07,0.07,0.42,1566.67,394.6,0.25,208.48,5.97,2.29,0.38,-1.15,39.33,1.18,0.03,0.64,1.63,146.04,10.73,2.61,4.12,21.33,41.86
926,Company_926,Retail,Asia,316.85,31.54,0.1,18.77,10.1,1.16,0.11,0.33,425.12,85.8,0.2,-4.5,5.07,7.74,1.53,2.78,30.69,1.54,0.05,0.83,1.34,32.0,13.28,0.66,20.28,16.6,40.08
927,Company_927,Manufacturing,Asia,783.4,118.9,0.15,-73.08,11.91,2.5,0.21,0.91,1361.77,448.64,0.33,131.69,-6.0,7.38,-1.23,-1.77,61.81,1.45,0.02,0.8,1.74,93.3,14.6,-0.81,-17.95,40.0,35.17
928,Company_928,Healthcare,Oceania,6340.21,824.95,0.13,502.03,28.25,1.82,0.06,-0.79,34175.97,8492.56,0.25,3052.27,10.11,4.23,0.42,1.15,69.38,0.5,0.01,-0.12,5.39,1791.11,19.08,2.39,7.98,-12.0,50.0
929,Company_929,Manufacturing,North America,1111.43,93.2,0.08,39.38,7.85,1.88,0.24,-0.7,1300.36,424.9,0.33,42.9,5.44,11.03,2.03,-2.55,66.06,1.44,0.02,0.48,1.17,87.25,14.9,0.49,30.22,24.0,32.02
930,Company_930,Transportation,Africa,442.66,25.8,0.06,9.6,-3.27,4.91,-1.5,-2.92,667.71,500.73,0.75,109.82,2.64,6.69,2.53,2.79,42.29,1.86,0.04,1.16,1.51,-14.47,-46.13,0.39,-116.89,29.0,25.57
931,Company_931,Energy,Middle East,4055.17,733.63,0.18,-435.32,21.78,4.34,0.2,0.06,9695.04,7004.67,0.72,-2970.12,-11.37,7.74,-0.68,-2.0,43.41,0.74,0.02,0.38,2.39,883.22,10.98,-1.47,-7.47,19.0,50.0
932,Company_932,Manufacturing,Latin America,331.79,28.76,0.09,-14.45,6.75,1.1,0.16,0.01,310.39,137.26,0.44,-48.28,-5.16,8.6,-1.67,-2.01,51.2,0.99,0.02,0.03,0.94,22.4,13.86,-0.6,-23.1,1.5,26.3
933,Company_933,Consumer Goods,Latin America,3491.99,459.86,0.13,277.76,16.49,1.43,0.09,-0.8,9511.11,1773.18,0.19,228.85,7.69,6.35,0.83,-2.6,55.76,1.35,0.02,0.78,2.72,575.83,16.52,1.21,13.64,39.0,65.63
934,Company_934,Consumer Goods,Middle East,1842.51,110.54,0.06,67.96,16.3,3.41,0.21,1.98,5178.8,1569.46,0.3,792.57,3.92,3.81,0.97,1.95,42.96,1.38,0.03,0.78,2.81,300.33,17.24,1.03,16.76,26.0,55.02
935,Company_935,Consumer Goods,Oceania,1512.52,195.07,0.13,118.08,10.86,0.66,0.06,-0.33,2611.56,670.91,0.26,131.94,7.55,7.17,0.95,2.18,67.03,1.35,0.02,0.76,1.73,164.26,15.9,1.05,15.1,38.0,49.95
936,Company_936,Energy,Middle East,3180.32,203.47,0.06,45.09,-2.95,3.88,-1.31,-1.55,6791.75,3032.82,0.45,772.12,-1.46,8.53,-5.84,-1.26,41.15,1.34,0.03,0.77,2.14,-93.82,-72.39,-0.17,422.95,25.67,46.83
937,Company_937,Technology,Europe,8040.91,1496.99,0.19,943.01,26.79,3.23,0.12,1.66,60204.01,20165.22,0.33,9498.08,12.93,2.93,0.23,0.02,89.45,1.11,0.01,0.67,7.49,2154.16,27.95,4.41,6.33,67.0,63.62
938,Company_938,Consumer Goods,North America,1774.38,256.49,0.14,157.05,17.91,2.22,0.12,1.22,5046.93,1814.38,0.36,691.45,10.8,5.58,0.52,3.03,67.32,0.9,0.01,0.36,2.84,317.79,15.88,1.94,8.21,36.0,65.24
939,Company_939,Consumer Goods,Europe,664.55,49.04,0.07,0.23,10.11,2.24,0.22,-0.89,1239.42,159.03,0.13,-42.36,2.71,9.39,3.47,4.36,65.99,1.91,0.03,1.19,1.87,67.19,18.45,0.29,63.92,39.67,64.3
940,Company_940,Healthcare,Asia,803.36,100.44,0.13,58.77,12.72,1.38,0.11,0.42,1810.59,353.25,0.2,204.22,10.58,7.6,0.72,0.51,49.99,0.49,0.01,0.2,2.25,102.19,17.72,1.39,12.73,20.0,43.01
941,Company_941,Consumer Goods,Oceania,6387.37,473.93,0.07,268.21,10.69,2.06,0.19,-1.21,13049.83,3137.4,0.24,603.79,4.81,5.6,1.16,0.92,45.81,0.3,0.01,0.08,2.04,682.81,19.11,0.86,22.25,8.0,41.18
942,Company_942,Transportation,Middle East,507.13,36.65,0.07,-1.96,2.28,1.62,0.71,-0.87,164.64,113.58,0.69,-45.69,1.74,10.08,5.79,4.95,39.19,3.14,0.08,1.91,0.32,11.56,14.24,0.17,82.49,23.88,36.54
943,Company_943,Transportation,Oceania,1120.41,161.67,0.14,101.66,16.19,2.69,0.17,1.45,2480.23,797.94,0.32,337.99,10.55,2.67,0.25,-0.07,51.7,0.44,0.01,0.15,2.21,181.39,13.67,3.95,3.46,15.0,47.35
944,Company_944,Finance,Europe,2361.55,152.7,0.06,-57.02,15.85,2.76,0.17,1.54,5072.55,1197.01,0.24,364.22,0.03,7.87,236.17,1.31,55.42,0.5,0.01,-0.0,2.15,374.31,13.55,0.0,3555.11,-0.0,56.38
945,Company_945,Finance,Europe,2715.92,371.3,0.14,216.87,8.03,3.0,0.37,-1.84,3015.09,1122.77,0.37,-328.36,10.87,8.8,0.81,0.94,70.81,1.41,0.02,0.8,1.11,218.09,13.83,1.24,11.19,40.0,32.25
946,Company_946,Healthcare,Oceania,2760.21,220.82,0.08,115.4,14.25,4.35,0.31,2.56,5599.32,1923.47,0.34,989.04,2.56,6.21,2.43,-2.4,74.15,1.09,0.01,0.64,2.03,393.33,14.24,0.41,34.53,64.0,69.48
947,Company_947,Retail,Latin America,4160.69,377.87,0.09,185.59,9.62,1.5,0.16,0.9,8351.67,2649.58,0.32,1642.18,2.28,9.27,4.07,-0.57,41.85,0.56,0.01,0.02,2.01,400.26,20.87,0.25,84.84,2.0,42.04
948,Company_948,Retail,Africa,1200.03,185.83,0.15,112.99,0.67,2.31,3.46,1.42,1369.25,2031.39,1.48,-983.32,10.45,12.08,1.16,6.89,28.95,1.25,0.04,0.74,1.14,8.04,170.3,0.87,196.86,18.5,44.16
949,Company_949,Transportation,Middle East,1424.67,80.79,0.06,-13.81,-9.59,3.52,-0.37,-1.09,2940.53,1909.71,0.65,-360.76,-0.63,9.44,-14.91,-0.89,42.88,0.65,0.02,0.36,2.06,-136.63,-21.52,-0.07,322.5,18.0,35.14
950,Company_950,Technology,Africa,10385.34,1164.41,0.11,663.57,27.9,2.05,0.07,0.51,69542.65,9621.9,0.14,-1702.72,5.77,10.69,1.85,2.39,34.69,1.67,0.05,1.03,6.7,2897.51,24.0,0.54,44.47,20.6,71.01
951,Company_951,Transportation,Asia,384.04,22.96,0.06,-4.23,-2.51,1.5,-0.6,0.19,1138.71,497.74,0.44,-49.49,1.38,7.28,5.28,2.4,69.28,0.63,0.01,0.36,2.97,-9.64,-118.13,0.19,-623.18,36.0,48.59
952,Company_952,Energy,Africa,6687.79,1277.59,0.19,-757.84,-7.25,3.62,-0.5,-1.03,23426.49,10317.88,0.44,-5927.53,-7.27,7.34,-1.01,0.38,29.49,1.03,0.03,-0.16,3.5,-484.86,-48.32,-0.99,48.78,-5.33,50.0
953,Company_953,Technology,Latin America,4474.43,668.74,0.15,412.16,14.09,1.24,0.09,0.52,17741.63,4880.88,0.28,3035.95,10.97,6.85,0.62,-0.19,36.51,1.55,0.04,0.25,3.97,630.45,28.14,1.6,17.57,6.25,49.32
954,Company_954,Utilities,Latin America,1103.19,51.5,0.05,29.18,11.61,1.08,0.09,-0.47,1577.03,229.31,0.15,-59.9,2.3,3.97,1.72,-1.08,50.41,1.4,0.03,0.83,1.43,128.08,12.31,0.58,21.25,27.67,46.81
955,Company_955,Transportation,Asia,1072.21,110.3,0.1,63.83,-12.57,3.63,-0.29,-1.94,2485.21,1730.2,0.7,-407.9,8.87,6.91,0.78,0.43,64.65,1.48,0.02,0.8,2.32,-134.78,-18.44,1.28,-14.36,40.0,30.86
956,Company_956,Finance,Oceania,5173.27,489.32,0.09,308.11,14.09,1.01,0.07,0.58,11711.27,3913.73,0.33,1960.21,5.6,2.97,0.53,0.66,62.06,0.68,0.01,-0.27,2.26,728.91,16.07,1.89,8.52,-27.0,41.99
957,Company_957,Technology,Latin America,1632.94,406.01,0.25,255.42,20.98,3.42,0.16,2.01,8460.34,2985.15,0.35,1669.68,17.3,8.58,0.5,-0.96,50.79,0.91,0.02,-0.22,5.18,342.59,24.7,2.02,12.25,-11.0,50.0
958,Company_958,Healthcare,Africa,2029.53,132.25,0.07,80.39,25.57,1.09,0.04,0.05,8857.43,1643.33,0.19,-82.25,5.01,6.68,1.33,-3.37,47.77,1.95,0.04,1.15,4.36,518.95,17.07,0.75,22.76,28.75,65.49
959,Company_959,Manufacturing,Middle East,1143.62,85.72,0.07,24.21,23.2,1.64,0.07,-0.06,3459.5,995.43,0.29,-135.3,4.57,14.89,3.26,6.5,48.38,0.35,0.01,0.12,3.03,265.32,13.04,0.31,42.48,12.0,67.08
960,Company_960,Energy,Asia,13060.82,832.68,0.06,-53.16,13.43,4.82,0.36,-2.84,24145.13,5394.67,0.22,553.27,2.38,9.36,3.93,1.2,47.23,0.51,0.01,0.22,1.85,1754.07,13.77,0.25,54.14,22.0,51.35
961,Company_961,Transportation,Europe,150.88,10.6,0.07,-4.65,-1.93,4.2,-2.17,2.53,173.35,194.64,1.12,-20.05,-0.45,7.77,-17.41,2.42,50.13,1.1,0.02,0.47,1.15,-2.91,-59.53,-0.06,1027.88,23.5,36.72
962,Company_962,Finance,Middle East,2604.23,139.82,0.05,85.07,15.11,1.35,0.09,0.41,4896.15,1165.78,0.24,-176.26,2.73,2.59,0.95,0.05,51.01,0.48,0.01,-0.1,1.88,393.5,12.44,1.05,11.8,-10.0,48.98
963,Company_963,Transportation,Africa,4775.44,632.04,0.13,389.73,14.07,2.37,0.17,-0.22,10080.97,3730.9,0.37,2237.36,7.79,6.45,0.83,-1.07,37.04,0.55,0.01,0.12,2.11,671.9,15.0,1.21,12.42,12.0,44.84
964,Company_964,Technology,Middle East,7379.25,855.61,0.12,533.2,16.75,3.05,0.18,-1.81,29775.18,2523.02,0.08,625.8,6.19,7.64,1.23,1.37,53.09,0.72,0.01,-0.31,4.03,1236.02,24.09,0.81,29.73,-31.0,59.12
965,Company_965,Healthcare,Middle East,2374.71,244.89,0.1,116.62,21.57,3.23,0.15,1.6,11234.27,3526.76,0.31,1926.77,7.81,9.4,1.2,3.71,50.47,1.31,0.03,0.77,4.73,512.22,21.93,0.83,26.4,25.67,69.89
966,Company_966,Manufacturing,Oceania,692.29,48.9,0.07,-24.59,5.78,1.1,0.19,-0.54,649.37,159.35,0.25,17.8,-1.39,6.65,-4.77,2.74,81.24,0.95,0.01,0.57,0.94,40.01,16.23,-0.21,-77.64,57.0,42.79
967,Company_967,Technology,Europe,23938.98,3871.46,0.16,2442.06,5.67,2.18,0.38,-0.28,41238.47,20247.8,0.49,7038.47,11.2,2.81,0.25,-0.48,93.41,1.73,0.02,1.09,1.72,1357.34,30.38,3.99,7.62,54.5,44.81
968,Company_968,Healthcare,North America,2833.21,221.64,0.08,123.46,6.99,2.77,0.4,-1.51,3761.83,903.72,0.24,-8.06,6.27,5.6,0.89,0.94,62.92,1.21,0.02,0.69,1.33,198.04,19.0,1.12,16.97,34.5,45.67
